"id","name","type","parent_id"
"011317","Ul","3","0113"
"010801","Avanca","3","0108"
"091022","Santa Eufémia","3","0910"
"011304","Loureiro","3","0113"
"091004","Bogalhal","3","0910"
"182310","Cota","3","1823"
"011307","Madail","3","0113"
"182204","Queiriga","3","1822"
"091316","Rio de Mel","3","0913"
"011902","São Pedro de Castelões","3","0119"
"091315","Reboleiro","3","0913"
"091305","Cótimos","3","0913"
"180313","Moledo","3","1803"
"181704","Ferreira de Aves","3","1817"
"181606","Figueiredo de Alva","3","1816"
"011901","Arões","3","0119"
"090101","Aguiar da Beira","3","0901"
"011309","Oliveira de Azeméis","3","0113"
"090111","Sequeiros","3","0901"
"091303","Castanheira","3","0913"
"011315","São Martinho da Gândara","3","0113"
"011507","Válega","3","0115"
"090407","Escarigo","3","0904"
"011310","Ossela","3","0113"
"181607","Manhouce","3","1816"
"182202","Fráguas","3","1822"
"181603","Candal","3","1816"
"011314","Santiago de Riba-Ul","3","0113"
"091325","Valdujo","3","0913"
"090415","Vermiosa","3","0904"
"182207","Vila Nova de Paiva","3","1822"
"011903","Cepelos","3","0119"
"090405","Colmeal","3","0904"
"180310","Mamouros","3","1803"
"011908","Vila Chã","3","0119"
"091009","Ervedosa","3","0910"
"181804","Cunha","3","1818"
"090417","Vilar Torpim","3","0904"
"181705","Forles","3","1817"
"011904","Codal","3","0119"
"090108","Gradiz","3","0901"
"180718","Segões","3","1807"
"181701","Águas Boas","3","1817"
"181616","Sul","3","1816"
"091312","Moreira de Rei","3","0913"
"091319","Sebadelhe da Serra","3","0913"
"180302","Alva","3","1803"
"181814","Quintela","3","1818"
"091322","Terrenho","3","0913"
"010401","Albergaria da Serra","3","0104"
"182201","Alhais","3","1822"
"011907","Roge","3","0119"
"011312","Pindelo","3","0113"
"090914","Rabaçal","3","0909"
"011506","São Vicente de Pereira Jusã","3","0115"
"011319","Vila de Cucujães","3","0113"
"011318","São Roque","3","0113"
"180321","Ribolhos","3","1803"
"011505","Ovar","3","0115"
"011508","São João","3","0115"
"010405","Cabreiros","3","0104"
"090411","Penha de Águia","3","0904"
"090903","Carvalhal","3","0909"
"090403","Castelo Rodrigo","3","0904"
"011308","Nogueira do Cravo","3","0113"
"011906","Macieira de Cambra","3","0119"
"011909","Vila Cova de Perrinho","3","0119"
"090905","Coriscada","3","0909"
"180312","Mões","3","1803"
"180317","Pepim","3","1803"
"010408","Covelo de Paivó","3","0104"
"010915","Mosteiró","3","0109"
"091003","Azevo","3","0910"
"010905","Espargo","3","0109"
"180304","Castro Daire","3","1803"
"010904","Escapães","3","0109"
"181817","Vila da Ponte","3","1818"
"090908","Marialva","3","0909"
"090916","Vale Flor","3","0909"
"182205","Touro","3","1822"
"181815","Sarzeda","3","1818"
"182203","Pendilhe","3","1822"
"180707","Caria","3","1807"
"090408","Figueira de Castelo Rodrigo","3","0904"
"010403","Arouca","3","0104"
"011502","Cortegaça","3","0115"
"010906","Feira","3","0109"
"010923","Sanfins","3","0109"
"181809","Freixinho","3","1818"
"090901","Aveloso","3","0909"
"180714","Pêra Velha","3","1807"
"010920","Pigeiros","3","0109"
"010413","Mansores","3","0104"
"181806","Faia","3","1818"
"010922","Romariz","3","0109"
"180716","Rua","3","1807"
"090410","Mata de Lobos","3","0904"
"180305","Cujó","3","1803"
"181201","Antas","3","1812"
"010416","Santa Eulália","3","0104"
"180307","Ester","3","1803"
"180701","Aldeia de Nacomba","3","1807"
"181807","Ferreirim","3","1818"
"010921","Rio Meão","3","0109"
"181202","Beselga","3","1812"
"010409","Escariz","3","0104"
"010926","São João de Ver","3","0109"
"091007","Cidadelhe","3","0910"
"180319","Pinheiro","3","1803"
"180318","Picão","3","1803"
"011503","Esmoriz","3","0115"
"180315","Moura Morta","3","1803"
"090910","Outeiro de Gatos","3","0909"
"090401","Algodres","3","0904"
"180314","Monteiras","3","1803"
"010927","Caldas de São Jorge","3","0109"
"180316","Parada de Ester","3","1803"
"090913","Prova","3","0909"
"180301","Almofala","3","1803"
"010910","Guisande","3","0109"
"181205","Ourozinho","3","1812"
"180703","Arcozelos","3","1807"
"010418","Tropeço","3","0104"
"181803","Chosendo","3","1818"
"010704","Paramos","3","0107"
"010406","Canelas","3","0104"
"010919","Paços de Brandão","3","0109"
"180303","Cabril","3","1803"
"090416","Vilar de Amargo","3","0904"
"181808","Fonte Arcada","3","1818"
"010925","Santa Maria de Lamas","3","0109"
"180702","Alvite","3","1807"
"010411","Fermedo","3","0104"
"180401","Alhões","3","1804"
"180311","Mezio","3","1803"
"010913","Lourosa","3","0109"
"180720","Vilar","3","1807"
"010907","Fiães","3","0109"
"010918","São Paio de Oleiros","3","0109"
"091412","Santa Comba","3","0914"
"010911","Lobão","3","0109"
"180705","Baldos","3","1807"
"010417","São Miguel do Mato","3","0104"
"010705","Silvalde","3","0107"
"010909","Gião","3","0109"
"181812","Macieira","3","1818"
"181206","Penedono","3","1812"
"180710","Moimenta da Beira","3","1807"
"180407","Gralheira","3","1804"
"010402","Alvarenga","3","0104"
"010916","Mozelos","3","0109"
"182006","São João de Tarouca","3","1820"
"090909","Mêda","3","0909"
"010410","Espiunca","3","0104"
"010917","Nogueira da Regedoura","3","0109"
"182009","Várzea da Serra","3","1820"
"010702","Espinho","3","0107"
"180402","Bustelo","3","1804"
"180709","Leomil","3","1807"
"181203","Castainço","3","1812"
"180719","Sever","3","1807"
"090912","Poço do Canto","3","0909"
"010701","Anta","3","0107"
"181805","Escurquela","3","1818"
"010931","Vila Maior","3","0109"
"180712","Paradinha","3","1807"
"010924","Sanguedo","3","0109"
"090915","Ranhados","3","0909"
"010703","Guetim","3","0107"
"180309","Gosende","3","1803"
"091404","Chãs","3","0914"
"180713","Passó","3","1807"
"180717","Sarzedo","3","1807"
"180706","Cabaços","3","1807"
"180503","Bigorne","3","1805"
"181204","Granja","3","1812"
"182004","Mondim da Beira","3","1820"
"182007","Tarouca","3","1820"
"181309","Panchorra","3","1813"
"010603","Paraíso","3","0106"
"010606","Real","3","0106"
"131207","Massarelos","3","1312"
"130714","Paredes de Viadores","3","1307"
"131205","Foz do Douro","3","1312"
"130219","Valadares","3","1302"
"181901","Adorigo","3","1819"
"180505","Cambres","3","1805"
"130218","Tresouras","3","1302"
"131212","Santo Ildefonso","3","1312"
"180106","Folgosa","3","1801"
"040901","Açoreira","3","0409"
"180119","Vila Seca","3","1801"
"130215","Santa Marinha do Zêzere","3","1302"
"130206","Gove","3","1302"
"131206","Lordelo do Ouro","3","1312"
"131125","Perozelo","3","1311"
"131121","Oldrões","3","1311"
"170405","Mesão Frio (São Nicolau)","3","1704"
"131020","Sobreira","3","1310"
"131202","Bonfim","3","1312"
"131204","Cedofeita","3","1312"
"131117","Luzim","3","1311"
"130709","Freixo","3","1307"
"130330","Varziela","3","1303"
"130326","Sousa","3","1303"
"131614","Macieira da Maia","3","1316"
"171005","Parada de Pinhão","3","1710"
"040811","Paradela","3","0408"
"131422","Santo Tirso","3","1314"
"170116","Vila Chã","3","1701"
"041005","Freixiel","3","0410"
"130319","Revinhade","3","1303"
"131424","Negrelos (São Mamede)","3","1314"
"131604","Azurara","3","1316"
"030508","Codeçoso","3","0305"
"131406","Burgães","3","1314"
"130329","Várzea","3","1303"
"170503","Campanhó","3","1705"
"131608","Ferreiró","3","1316"
"040802","Bemposta","3","0408"
"130310","Macieira da Lixa","3","1303"
"171429","Vila Marim","3","1714"
"040117","Valverde","3","0401"
"160503","Castanheira","3","1605"
"170612","Gralhas","3","1706"
"170627","Santo André","3","1706"
"160518","Resende","3","1605"
"160105","Cabana Maior","3","1601"
"041232","Vilar de Ossos","3","0412"
"160139","São Cosme e São Damião","3","1601"
"161009","Mentrestido","3","1610"
"160520","Rubiães","3","1605"
"160215","Seixas","3","1602"
"160107","Carralcova","3","1601"
"160510","Infesta","3","1605"
"040234","Rabal","3","0402"
"160211","Lanhelas","3","1602"
"041234","Vilar Seco de Lomba","3","0412"
"160516","Paredes de Coura","3","1605"
"090907","Longroiva","3","0909"
"131719","Seixezelo","3","1317"
"090906","Fonte Longa","3","0909"
"010901","Argoncilhe","3","0109"
"180409","Nespereira","3","1804"
"090406","Escalhão","3","0904"
"180511","Lazarim","3","1805"
"180406","Fornelos","3","1804"
"180518","Pretarouca","3","1805"
"091401","Almendra","3","0914"
"182010","Vila Chã da Beira","3","1820"
"131717","São Félix da Marinha","3","1317"
"131706","Grijó","3","1317"
"181507","Riodades","3","1815"
"182001","Dálvares","3","1820"
"010601","Bairros","3","0106"
"181304","Feirão","3","1813"
"180414","Souselo","3","1804"
"130406","Medas","3","1304"
"181312","São Cipriano","3","1813"
"181908","Longa","3","1819"
"181906","Granja do Tedo","3","1819"
"182005","Salzedas","3","1820"
"131138","Rio Mau","3","1311"
"131134","Sebolido","3","1311"
"181305","Felgueiras","3","1813"
"181505","Paredes da Beira","3","1815"
"091407","Horta","3","0914"
"131711","Olival","3","1317"
"181909","Paradela","3","1819"
"181907","Granjinha","3","1819"
"131707","Gulpilhares","3","1317"
"180111","Santa Cruz","3","1801"
"091402","Castelo Melhor","3","0914"
"180112","Santiago","3","1801"
"180412","Santiago de Piães","3","1804"
"180415","Tarouquela","3","1804"
"181506","Pereiros","3","1815"
"180115","São Martinho das Chãs","3","1801"
"180524","Vila Nova de Souto D' El-Rei","3","1805"
"181306","Freigil","3","1813"
"130728","Várzea do Douro","3","1307"
"180404","Espadanedo","3","1804"
"130725","Torrão","3","1307"
"181310","Paus","3","1813"
"131713","Pedroso","3","1317"
"181512","Valongo dos Azeites","3","1815"
"181315","São Romão de Aregos","3","1813"
"180410","Oliveira do Douro","3","1804"
"180110","Queimadela","3","1801"
"131105","Canelas","3","1311"
"040406","Poiares","3","0404"
"130407","Melres","3","1304"
"180523","Várzea de Abrunhais","3","1805"
"180116","São Romão","3","1801"
"131703","Canelas","3","1317"
"180413","São Cristovão de Nogueira","3","1804"
"091406","Freixo de Numão","3","0914"
"180403","Cinfães","3","1804"
"181503","Espinhosa","3","1815"
"131110","Eja","3","1311"
"181303","Cárquere","3","1813"
"181904","Chavães","3","1819"
"181307","Miomães","3","1813"
"180517","Penude","3","1805"
"181916","Vale de Figueira","3","1819"
"131722","Valadares","3","1317"
"180117","Tões","3","1801"
"180108","Goujoim","3","1801"
"180102","Aricera","3","1801"
"130710","Magrelos","3","1307"
"130701","Alpendurada e Matos","3","1307"
"130212","Ribadouro","3","1302"
"180109","Queimada","3","1801"
"181910","Pereiro","3","1819"
"180521","Lamego (Sé)","3","1805"
"131127","Portela","3","1311"
"181301","Anreade","3","1813"
"130720","São Lourenço do Douro","3","1307"
"181915","Távora","3","1819"
"180509","Figueira","3","1805"
"040404","Ligares","3","0404"
"181911","Pinheiros","3","1819"
"131723","Vilar de Andorinho","3","1317"
"131106","Capela","3","1311"
"131724","Vilar do Paraíso","3","1317"
"130713","Paços de Gaiolo","3","1307"
"131709","Madalena","3","1317"
"181313","São João de Fontoura","3","1813"
"180103","Armamar","3","1801"
"130401","Covelo","3","1304"
"180501","Lamego (Almacave)","3","1805"
"181314","São Martinho de Mouros","3","1813"
"130702","Ariz","3","1307"
"040917","Urrós","3","0409"
"181311","Resende","3","1813"
"181510","Trevões","3","1815"
"181514","Vilarouco","3","1815"
"130715","Penha Longa","3","1307"
"180508","Ferreiros de Avões","3","1805"
"130214","Baião (Santa Leocádia)","3","1302"
"180105","Coura","3","1801"
"131702","Avintes","3","1317"
"130201","Ancede","3","1302"
"130706","Favões","3","1307"
"130403","Foz do Sousa","3","1304"
"130404","Jovim","3","1304"
"131123","Paredes","3","1311"
"180502","Avões","3","1805"
"181513","Várzea de Trevões","3","1815"
"131126","Pinheiro","3","1311"
"130718","Sande","3","1307"
"131710","Mafamude","3","1317"
"181914","Tabuaço","3","1819"
"180101","Aldeias","3","1801"
"091405","Custóias","3","0914"
"130204","Frende","3","1302"
"180520","Sande","3","1805"
"041106","Campo de Víboras","3","0411"
"030613","Palmeira de Faro","3","0306"
"041111","Uva","3","0411"
"041113","Vilar Seco","3","0411"
"030337","Real","3","0303"
"030285","Vila Boa","3","0302"
"030358","Tenões","3","0303"
"030929","Vilela","3","0309"
"030701","Aboim","3","0307"
"030210","Areias","3","0302"
"171219","Santa Maria de Emeres","3","1712"
"030261","Pousa","3","0302"
"030810","Castelões","3","0308"
"030333","Parada de Tibães","3","0303"
"170604","Chã","3","1706"
"031003","Campo do Gerês","3","0310"
"160129","Rio Cabrão","3","1601"
"170330","Santo António de Monforte","3","1703"
"041214","Ousilhão","3","0412"
"170629","Sarraquinhos","3","1706"
"041205","Curopos","3","0412"
"160732","Moreira do Lima","3","1607"
"170601","Cabril","3","1706"
"040207","Carrazedo","3","0402"
"041213","Nunes","3","0412"
"170306","Calvão","3","1703"
"160138","Santar","3","1601"
"170312","Ervededo","3","1703"
"170316","Mairos","3","1703"
"160206","Azevedo","3","1602"
"160730","Labrujó","3","1607"
"041203","Candedo","3","0412"
"160111","Ermelo","3","1601"
"160729","Labruja","3","1607"
"160149","Vale","3","1601"
"041230","Vila Verde","3","0412"
"160202","Arga de Baixo","3","1602"
"160208","Cristelo","3","1602"
"160104","Ázere","3","1601"
"160738","Rendufe","3","1607"
"040914","Peredo dos Castelhanos","3","0409"
"131129","Rio de Moinhos","3","1311"
"130203","São Tomé de Covelas","3","1302"
"091408","Mós","3","0914"
"131116","Lagares","3","1311"
"131111","Figueira","3","1311"
"181912","Santa Leocádia","3","1819"
"130210","Mesquinhata","3","1302"
"131102","Boelhe","3","1311"
"130213","Santa Cruz do Douro","3","1302"
"091409","Murça","3","0914"
"131712","Oliveira do Douro","3","1317"
"131213","São Nicolau","3","1312"
"091413","Santo Amaro","3","0914"
"180118","Vacalar","3","1801"
"131001","Aguiar de Sousa","3","1310"
"180107","Fontelo","3","1801"
"131704","Canidelo","3","1317"
"040402","Freixo de Espada À Cinta","3","0404"
"131716","Vila Nova de Gaia (Santa Marinha)","3","1317"
"091415","Seixas","3","0914"
"131214","Sé","3","1312"
"170401","Barqueiros","3","1704"
"180515","Parada do Bispo","3","1805"
"040912","Maçores","3","0409"
"091411","Numão","3","0914"
"131718","São Pedro da Afurada","3","1317"
"130209","Loivos da Ribeira","3","1302"
"131136","Valpedre","3","1311"
"181302","Barrô","3","1813"
"181511","Vale de Figueira","3","1815"
"131208","Miragaia","3","1312"
"180519","Samodães","3","1805"
"131215","Vitória","3","1312"
"130730","Vila Boa do Bispo","3","1307"
"130411","Valbom","3","1304"
"181905","Desejosa","3","1819"
"180113","Santo Adrião","3","1801"
"130717","Rosem","3","1307"
"130207","Grilo","3","1302"
"181501","Castanheiro do Sul","3","1815"
"130711","Manhuncelos","3","1307"
"181903","Barcos","3","1819"
"180522","Valdigem","3","1805"
"131104","Cabeça Santa","3","1311"
"130409","Gondomar (São Cosme)","3","1304"
"131112","Fonte Arcada","3","1311"
"180516","Penajóia","3","1805"
"170406","Vila Jusã","3","1704"
"131113","Galegos","3","1311"
"131019","Recarei","3","1310"
"170802","Fontelas","3","1708"
"131209","Nevogilde","3","1312"
"170812","Canelas","3","1708"
"131017","Parada de Todeia","3","1310"
"130724","Tabuado","3","1307"
"130708","Fornos","3","1307"
"181502","Ervedosa do Douro","3","1815"
"130617","Pedrouços","3","1306"
"170803","Galafura","3","1708"
"170109","Pinhão","3","1701"
"170407","Vila Marim","3","1704"
"040302","Beira Grande","3","0403"
"131118","Marecos","3","1311"
"170806","Moura Morta","3","1708"
"181504","Nagozelo do Douro","3","1815"
"130412","Baguim do Monte (Rio Tinto)","3","1304"
"171108","Lobrigos (São João Baptista)","3","1711"
"040911","Lousa","3","0409"
"171002","Covas do Douro","3","1710"
"130211","Ovil","3","1302"
"131002","Astromil","3","1310"
"131003","Baltar","3","1310"
"130723","Sobretâmega","3","1307"
"040307","Lavandeira","3","0403"
"130809","São Mamede de Infesta","3","1308"
"130217","Teixeiró","3","1302"
"131114","Guilhufe","3","1311"
"170808","Poiares","3","1708"
"040401","Fornos","3","0404"
"131119","Milhundos","3","1311"
"171003","Gouvães do Douro","3","1710"
"040316","Seixo de Ansiães","3","0403"
"171107","Sanhoane","3","1711"
"131011","Gandra","3","1310"
"171004","Gouvinhas","3","1710"
"170810","Vilarinho dos Freires","3","1708"
"171101","Alvações do Corgo","3","1711"
"181509","Soutelo do Douro","3","1815"
"131124","Penafiel","3","1311"
"130805","Leça da Palmeira","3","1308"
"171010","São Cristovão do Douro","3","1710"
"131022","Vandoma","3","1310"
"131007","Castelões de Cepeda","3","1310"
"131016","Mouriz","3","1310"
"040916","Torre de Moncorvo","3","0409"
"171109","Lobrigos (São Miguel)","3","1711"
"130802","Guifões","3","1308"
"130208","Loivos do Monte","3","1302"
"131023","Vila Cova de Carros","3","1310"
"130731","Vila Boa de Quires","3","1307"
"170104","Casal de Loivos","3","1701"
"171106","Medrões","3","1711"
"131131","Santiago de Subarrifana","3","1311"
"171410","Guiães","3","1714"
"131015","Madalena","3","1310"
"131130","Santa Marta","3","1311"
"040903","Cabeça Boa","3","0409"
"130729","Várzea da Ovelha e Aliviada","3","1307"
"130726","Toutosa","3","1307"
"130707","Folhada","3","1307"
"170809","Sedielos","3","1708"
"130801","Custóias","3","1308"
"130606","Gueifães","3","1306"
"130705","Constance","3","1307"
"170119","Vilarinho de Cotas","3","1701"
"130719","Santo Isidoro","3","1307"
"131005","Besteiros","3","1310"
"040308","Linhares","3","0403"
"130608","Milheirós","3","1306"
"040317","Selores","3","0403"
"040315","Ribalonga","3","0403"
"130108","Carneiro","3","1301"
"131018","Rebordosa","3","1310"
"040905","Carviçais","3","0409"
"131120","Novelas","3","1311"
"130808","Santa Cruz do Bispo","3","1308"
"130134","Gouveia (São Simão)","3","1301"
"130804","Leça do Balio","3","1308"
"171008","Provesende","3","1710"
"131012","Gondalães","3","1310"
"131107","Castelões","3","1311"
"040318","Vilarinho da Castanheira","3","0403"
"131009","Cristelo","3","1310"
"131108","Croca","3","1311"
"131006","Bitarães","3","1310"
"131133","Recezinhos (São Martinho)","3","1311"
"130807","Perafita","3","1308"
"130601","Águas Santas","3","1306"
"131503","Ermesinde","3","1315"
"131010","Duas Igrejas","3","1310"
"171110","Sever","3","1711"
"170811","Vinhós","3","1708"
"171401","Abaças","3","1714"
"131505","Valongo","3","1315"
"171006","Paradela de Guiães","3","1710"
"171418","Nogueira","3","1714"
"130610","Nogueira","3","1306"
"131132","Recezinhos (São Mamede)","3","1311"
"040309","Marzagão","3","0403"
"131504","Sobrado","3","1315"
"040915","Souto da Velha","3","0409"
"130607","Maia","3","1306"
"131103","Bustelo","3","1311"
"040910","Larinho","3","0409"
"130105","Bustelo","3","1301"
"171408","Ermida","3","1714"
"130216","Teixeira","3","1302"
"130510","Lodares","3","1305"
"130138","Vila Caiz","3","1301"
"130118","Jazente","3","1301"
"171001","Celeirós","3","1710"
"130615","Vermoim","3","1306"
"131014","Louredo","3","1310"
"170106","Cotas","3","1701"
"170105","Castedo","3","1701"
"130104","Ataíde","3","1301"
"040306","Fonte Longa","3","0403"
"171104","Fornelos","3","1711"
"130129","Salvador do Monte","3","1301"
"130119","Lomba","3","1301"
"131004","Beire","3","1310"
"040403","Lagoaça","3","0404"
"131013","Lordelo","3","1310"
"170115","Vale de Mendiz","3","1701"
"131024","Vilela","3","1310"
"040907","Felgar","3","0409"
"041007","Mourão","3","0410"
"130901","Arreigada","3","1309"
"040305","Castanheiro","3","0403"
"130704","Banho e Carvalhosa","3","1307"
"130613","São Pedro Fins","3","1306"
"040906","Castedo","3","0409"
"131021","Sobrosa","3","1310"
"130602","Barca","3","1306"
"130127","Real","3","1301"
"130120","Louredo","3","1301"
"130107","Candemil","3","1301"
"171015","Vilarinho de São Romão","3","1710"
"130124","Oliveira","3","1301"
"130126","Padronelo","3","1301"
"130609","Moreira","3","1306"
"040909","Horta da Vilariça","3","0409"
"130616","Vila Nova da Telha","3","1306"
"130514","Nespereira","3","1305"
"130911","Modelos","3","1309"
"040311","Parambos","3","0403"
"171105","Louredo","3","1711"
"171103","Fontes","3","1711"
"130605","Gondim","3","1306"
"130513","Meinedo","3","1305"
"130614","Silva Escura","3","1306"
"040303","Belver","3","0403"
"130110","Cepelos","3","1301"
"131501","Alfena","3","1315"
"130515","Nevogilde","3","1305"
"040304","Carrazeda de Ansiães","3","0403"
"131401","Agrela","3","1314"
"130117","Gondar","3","1301"
"130503","Boim","3","1305"
"171102","Cumieira","3","1711"
"130803","Lavra","3","1308"
"130137","Várzea","3","1301"
"130907","Frazão","3","1309"
"130504","Caíde de Rei","3","1305"
"130505","Casais","3","1305"
"171007","Paços","3","1710"
"131630","Vilar de Pinheiro","3","1316"
"131603","Aveleda","3","1316"
"130122","Madalena","3","1301"
"041016","Valtorno","3","0410"
"171403","Andrães","3","1714"
"130518","Pias","3","1305"
"130916","Seroa","3","1309"
"130905","Ferreira","3","1309"
"130604","Gemunde","3","1306"
"170114","São Mamede de Ribatua","3","1701"
"170107","Favaios","3","1701"
"130509","Figueiras","3","1305"
"040803","Bruçó","3","0408"
"130502","Aveleda","3","1305"
"130611","Avioso (Santa Maria)","3","1306"
"041008","Nabo","3","0410"
"171426","Torgueda","3","1714"
"130603","Folgosa","3","1306"
"130508","Cristelos","3","1305"
"131418","Reguenga","3","1314"
"130103","Ansiães","3","1301"
"040105","Ferradosa","3","0401"
"130133","Amarante (São Gonçalo)","3","1301"
"130912","Paços de Ferreira","3","1309"
"131618","Mosteiró","3","1316"
"171009","Sabrosa","3","1710"
"130130","Sanche","3","1301"
"041013","Seixo de Manhoses","3","0410"
"130136","Travanca","3","1301"
"131804","Coronado (São Mamede)","3","1318"
"171424","Vila Real (São Pedro)","3","1714"
"040807","Castelo Branco","3","0408"
"130101","Aboadela","3","1301"
"130913","Penamaior","3","1309"
"130506","Cernadelo","3","1305"
"130523","Silvares","3","1305"
"131417","Refojos de Riba de Ave","3","1314"
"040314","Pombal","3","0403"
"130910","Meixomil","3","1309"
"130139","Vila Chã do Marão","3","1301"
"130131","Figueiró (Santa Cristina)","3","1301"
"171423","Vila Real (São Dinis)","3","1714"
"131617","Modivas","3","1316"
"130116","Gatão","3","1301"
"171013","Souto Maior","3","1710"
"040319","Zedes","3","0403"
"130501","Alvarenga","3","1305"
"131627","Vila Chã","3","1316"
"130113","Freixo de Baixo","3","1301"
"130902","Carvalhosa","3","1309"
"130301","Aião","3","1303"
"130525","Torno","3","1305"
"131808","Muro","3","1318"
"040107","Gouveia","3","0401"
"041011","Sampaio","3","0410"
"130125","Olo","3","1301"
"131611","Guilhabreu","3","1316"
"130333","Vila Verde","3","1303"
"170101","Alijó","3","1701"
"171427","Vale de Nogueiras","3","1714"
"171422","Quintã","3","1714"
"170112","Sanfins do Douro","3","1701"
"040902","Adeganha","3","0409"
"171415","Mateus","3","1714"
"130132","Figueiró (Santiago)","3","1301"
"131407","Carreira","3","1314"
"131615","Malta","3","1316"
"130522","Lousada (São Miguel)","3","1305"
"040828","Vilarinho dos Galegos","3","0408"
"130520","Lousada (Santa Margarida)","3","1305"
"131410","Guimarei","3","1314"
"130524","Sousela","3","1305"
"040823","Vale de Porco","3","0408"
"130114","Freixo de Cima","3","1301"
"130517","Ordem","3","1305"
"130906","Figueiró","3","1309"
"171406","Campeã","3","1714"
"040113","Sendim da Serra","3","0401"
"171419","Vila Real (Nossa Senhora da Conceição)","3","1714"
"130309","Lordelo","3","1303"
"131806","Covelas","3","1318"
"130321","Santão","3","1303"
"171416","Mondrões","3","1714"
"040813","Peredo da Bemposta","3","0408"
"040103","Cerejais","3","0401"
"131606","Canidelo","3","1316"
"131607","Fajozes","3","1316"
"131626","Vairão","3","1316"
"131427","Couto (São Miguel)","3","1314"
"170103","Carlão","3","1701"
"040827","Vilar de Rei","3","0408"
"131413","Monte Córdova","3","1314"
"130331","Vila Cova da Lixa","3","1303"
"040312","Pereiros","3","0403"
"041006","Lodões","3","0410"
"130312","Pedreira","3","1303"
"130102","Aboim","3","1301"
"130306","Idães","3","1303"
"131807","Guidões","3","1318"
"040112","Sendim da Ribeira","3","0401"
"130521","Barrosas (Santo Estêvão)","3","1305"
"130135","Telões","3","1301"
"040104","Eucisia","3","0401"
"171412","Lamares","3","1714"
"041009","Roios","3","0410"
"131802","Bougado (Santiago)","3","1318"
"171417","Mouçós","3","1714"
"130325","Sernande","3","1303"
"130303","Borba de Godim","3","1303"
"131803","Bougado (São Martinho)","3","1318"
"130317","Refontoura","3","1303"
"041001","Assares","3","0410"
"170507","Pardelhas","3","1705"
"170118","Vilar de Maçada","3","1701"
"131602","Árvore","3","1316"
"130511","Lustosa","3","1305"
"131609","Fornelo","3","1316"
"130304","Caramos","3","1303"
"131430","Negrelos (São Tomé)","3","1314"
"131429","São Salvador do Campo","3","1314"
"131416","Rebordões","3","1314"
"171405","Borbela","3","1714"
"030515","Moreira do Castelo","3","0305"
"170113","Santa Eugénia","3","1701"
"130311","Moure","3","1303"
"031401","Santa Eulália","3","0314"
"131621","Retorta","3","1316"
"131419","Roriz","3","1314"
"040118","Vilar Chão","3","0401"
"130327","Torrados","3","1303"
"040819","Tó","3","0408"
"131426","Campo (São Martinho)","3","1314"
"040826","Vila de Ala","3","0408"
"131415","Palmeira","3","1314"
"131623","Tougues","3","1316"
"170111","Ribalonga","3","1701"
"030510","Fervença","3","0305"
"131404","Areias","3","1314"
"040810","Mogadouro","3","0408"
"131620","Parada","3","1316"
"131411","Lama","3","1314"
"171411","Justes","3","1714"
"030514","Molares","3","0305"
"030729","Silvares (São Martinho)","3","0307"
"040120","Vilares de Vilariça","3","0401"
"030864","Abação (São Tomé)","3","0308"
"031229","Outiz","3","0312"
"031248","Vila Nova de Famalicão","3","0312"
"031233","Requião","3","0312"
"031230","Pedome","3","0312"
"030850","Selho (São Cristovão)","3","0308"
"131622","Rio Mau","3","1316"
"040110","Saldonha","3","0401"
"040706","Avidagos","3","0407"
"040614","Sendim","3","0406"
"170703","Fiolhoso","3","1707"
"030522","Veade","3","0305"
"040725","Pereira","3","0407"
"030821","Gondar","3","0308"
"031225","Mogege","3","0312"
"170505","Mondim de Basto","3","1705"
"040806","Castanheira","3","0408"
"030516","Ourilhe","3","0305"
"030829","Mascotelos","3","0308"
"030727","Silvares (São Clemente)","3","0307"
"040716","Frechas","3","0407"
"170705","Murça","3","1707"
"031211","Cavalões","3","0312"
"031217","Gondifelos","3","0312"
"030705","Armil","3","0307"
"131312","Terroso","3","1313"
"040611","Picote","3","0406"
"040808","Castro Vicente","3","0408"
"040818","Soutelo","3","0408"
"030857","Candoso (São Martinho)","3","0308"
"031216","Gavião","3","0312"
"031232","Pousada de Saramagos","3","0312"
"040713","Cobro","3","0407"
"031241","Vale (São Martinho)","3","0312"
"030846","Candoso (Santiago)","3","0308"
"040101","Agrobom","3","0401"
"030505","Caçarilhe","3","0305"
"031247","Vermoim","3","0312"
"040717","Freixeda","3","0407"
"030511","Gagos","3","0305"
"030871","Urgezes","3","0308"
"170508","Vilar de Ferreiros","3","1705"
"030863","Guimarães (São Sebastião)","3","0308"
"030824","Infantas","3","0308"
"131309","Navais","3","1313"
"170702","Carva","3","1707"
"170502","Bilhó","3","1705"
"030253","Negreiros","3","0302"
"030250","Minhotães","3","0302"
"030707","Cepães","3","0307"
"040506","Burga","3","0405"
"030854","Selho (São Jorge)","3","0308"
"030703","Antime","3","0307"
"030813","Creixomil","3","0308"
"031223","Louro","3","0312"
"131302","Aguçadoura","3","1313"
"030860","Guimarães (São Paio)","3","0308"
"030726","Arões (Santa Cristina)","3","0307"
"030517","Rego","3","0305"
"131311","Rates","3","1313"
"030840","Ronfe","3","0308"
"030244","Macieira de Rates","3","0302"
"031226","Mouquim","3","0312"
"170709","Vilares","3","1707"
"030834","Guimarães (Oliveira do Castelo)","3","0308"
